work_year,salary,remote_ratio
2023,260000,0
2023,136000,0
2023,222200,0
2023,136000,0
2023,156000,0
2023,124000,0
2023,200000,0
2023,132600,0
2023,308000,0
2023,190400,0
2023,155000,0
2023,136000,0
2023,160000,100
2023,75000,100
2023,214500,0
2023,132600,0
2023,111000,0
2023,104000,0
2023,260000,0
2023,136000,0
2023,85000,0
2023,75000,0
2023,180250,100
2023,118000,100
2023,212800,0
2023,111600,0
2023,157500,100
2023,132500,100
2023,85000,0
2023,75000,0
2023,93918,0
2023,51962,0
2023,171000,100
2023,152000,100
2023,223600,0
2023,115000,0
2023,166000,0
2023,73100,0
2023,140000,100
2023,110000,100
2023,130900,0
2023,72700,0
2023,333500,0
2023,144000,0
2023,180000,100
2023,118200,100
2023,354200,100
2023,221800,100
2023,166000,0
2023,73000,0
2023,156600,100
2023,137200,100
2023,149000,0
2023,65300,0
2023,187000,100
2023,180000,100
2023,119636,0
2023,70374,0
2023,105000,100
2023,67000,100
2023,102000,100
2023,94770,100
2023,186000,0
2023,81800,0
2023,133000,0
2023,58400,0
2023,169900,100
2023,164100,100
2023,305600,0
2023,172500,0
2023,105000,100
2023,75000,100
2023,34800,100
2022,30000,100
2023,180240,0
2023,120160,0
2023,212000,0
2023,93400,0
2023,275000,0
2023,170000,0
2023,119000,0
2023,71400,0
2023,115950,0
2023,69570,0
2023,225100,100
2023,140900,100
2023,116000,0
2023,90000,0
2023,212000,0
2023,93300,0
2023,179000,0
2023,144000,0
2023,250800,0
2023,167200,0
2023,144000,0
2023,76000,0
2023,230000,0
2023,180000,0
2023,156450,100
2023,119200,100
2023,150000,100
2023,130000,100
2023,247500,0
2023,172200,0
2023,155000,0
2023,125000,0
2023,175000,100
2023,97500,100
2023,220000,0
2023,185000,0
2023,100000,0
2023,75000,0
2023,303050,0
2023,202350,0
2023,20000,50
2023,201650,0
2023,124600,0
2023,198200,0
2023,110200,0
2023,212000,0
2023,93400,0
2023,145000,0
2023,110000,0
2023,89500,100
2023,65000,100
2023,328400,100
2023,205600,100
2023,184800,0
2023,161900,0
2023,85000,100
2023,61800,100
2023,57500,0
2023,54500,0
2023,116000,0
2023,72500,0
2023,215000,100
2023,169850,100
2023,225000,0
2023,180000,0
2023,147400,0
2023,107682,0
2023,225300,0
2023,197400,0
2023,160000,0
2023,136000,0
2023,204600,0
2023,126500,0
2023,210000,100
2023,115000,100
2023,86500,0
2023,40400,0
2023,260000,0
2023,136000,0
2023,329700,0
2023,192351,0
2023,280000,0
2023,160000,0
2023,106700,0
2023,97000,0
2023,175000,100
2023,150000,100
2023,145000,0
2023,120000,0
2023,88000,0
2023,60000,0
2023,123000,0
2023,93593,0
2023,276000,0
2023,174000,0
2023,185900,0
2023,129300,0
2023,222405,0
2023,172800,0
2023,120350,100
2023,74400,100
2023,205600,0
2023,105700,0
2023,263500,100
2023,189360,100
2023,192000,0
2023,124000,0
2023,230000,0
2023,124000,0
2023,148500,0
2023,82500,0
2023,184800,0
2023,161900,0
2023,310000,100
2023,206000,100
2023,372000,0
2023,223000,0
2023,140000,0
2023,100000,0
2023,95000,100
2023,80000,100
2023,131000,100
2023,110000,100
2023,148500,0
2023,82500,0
2023,133000,0
2023,58400,0
2023,233500,0
2023,146000,0
2023,300000,0
2023,130000,0
2023,280889,0
2023,187259,0
2023,305100,100
2023,146900,100
2023,78800,0
2023,44100,0
2023,166000,0
2023,73100,0
2023,150000,100
2023,80000,100
2023,150000,100
2023,80000,100
2023,170000,0
2023,120000,0
2023,110000,0
2023,90000,0
2023,202800,0
2023,104300,0
2023,272400,0
2023,140100,0
2023,154000,0
2023,103000,0
2023,223600,0
2023,115000,0
2023,80750,0
2023,48450,0
2023,85600,0
2023,57000,0
2023,190400,0
2023,112000,0
2023,119636,100
2023,70374,100
2023,304750,0
2023,160000,0
2023,98873,0
2023,58161,0
2023,138000,0
2023,85500,0
2023,307100,0
2023,216800,0
2023,153600,0
2023,106800,0
2023,250000,0
2023,125000,0
2023,280000,0
2023,180000,0
2023,160000,0
2023,130000,0
2023,180000,0
2023,162000,0
2023,185000,0
2023,79600,0
2023,164640,0
2023,131712,0
2023,74800,0
2023,63600,0
2023,138510,0
2023,95490,0
2023,75000,100
2023,55000,100
2023,280000,0
2023,160000,0
2023,170000,0
2023,140000,0
2023,137500,0
2023,81500,0
2023,253792,0
2023,158620,0
2023,259900,0
2023,139200,0
2023,96000,100
2023,65000,100
2023,293000,0
2023,185000,0
2023,180000,0
2023,90000,0
2023,165000,0
2023,115500,0
2023,110000,0
2023,70000,0
2023,142000,0
2023,102000,0
2023,141600,0
2023,121400,0
2023,240000,0
2023,170000,0
2023,222200,0
2023,136000,0
2023,55000,0
2023,49000,0
2023,135000,100
2023,110000,100
2023,200000,100
2023,180000,100
2023,200000,100
2023,150000,100
2023,168000,100
2023,130000,100
2023,105000,0
2023,70000,0
2023,105000,100
2023,100000,100
2023,243000,0
2023,152000,0
2023,167500,0
2023,106500,0
2023,65000,100
2023,115600,0
2023,79700,0
2023,281700,0
2023,141100,0
2023,173100,0
2023,86900,0
2023,258700,0
2023,133800,0
2023,120000,0
2023,85000,0
2023,225300,0
2023,197400,0
2023,157000,100
2023,125000,100
2023,208000,0
2023,134000,0
2023,140000,0
2023,65000,0
2023,258700,0
2023,160000,0
2023,258700,0
2023,188200,0
2023,40000,0
2023,40000,0
2023,110000,0
2023,73400,0
2023,183414,0
2023,183414,0
2023,130000,0
2023,97200,0
2023,299000,0
2023,187000,0
2023,204500,0
2023,66000,0
2023,190000,100
2023,140000,100
2023,170200,0
2023,83900,0
2023,130000,100
2023,101570,100
2023,177000,100
2023,118000,100
2023,234500,0
2023,127000,0
2023,170000,100
2023,287500,0
2023,168000,0
2023,155000,0
2023,140000,0
2023,230000,0
2023,180000,0
2023,153000,0
2023,136000,0
2023,93918,0
2023,51962,0
2023,254000,0
2023,200000,0
2023,214500,0
2023,134500,0
2023,136000,100
2023,104000,100
2023,110000,100
2023,90000,100
2023,145000,0
2023,115000,0
2023,143000,100
2023,117000,100
2023,216000,100
2023,184000,100
2023,324000,0
2023,159000,0
2023,130000,100
2023,110000,100
2023,60000,0
2023,45000,0
2023,370000,0
2023,200000,0
2023,275300,100
2023,183500,100
2023,230000,100
2023,196000,100
2023,253000,100
2023,172040,100
2023,234000,100
2023,178000,100
2023,164000,100
2023,130000,100
2023,109238,0
2023,68274,0
2023,53000,100
2023,48000,100
2023,80800,0
2023,53800,0
2023,258900,100
2023,176080,100
2023,57500,0
2023,54500,0
2023,120000,100
2023,110000,100
2023,309000,0
2023,142000,0
2023,201650,0
2023,124600,0
2023,65000,100
2023,60000,100
2023,132100,0
2023,68400,0
2023,145000,0
2023,110000,0
2023,160000,100
2023,140000,100
2023,87500,100
2023,62500,100
2023,142000,0
2023,128000,0
2023,160000,0
2023,130000,0
2023,155000,0
2023,139500,0
2023,202800,0
2023,104300,0
2023,221000,0
2023,129000,0
2023,259000,0
2023,138750,0
2023,120000,0
2023,100000,0
2023,155000,0
2023,130000,0
2023,247300,0
2023,139700,0
2023,215000,0
2023,182750,0
2023,248100,0
2023,145900,0
2023,207000,100
2023,141000,100
2023,90000,0
2023,55000,0
2023,247300,0
2023,139700,0
2023,36000,100
2023,300000,0
2023,100000,0
2023,300000,0
2023,100000,0
2023,116700,0
2023,93400,0
2023,80000,0
2023,50000,0
2023,179000,0
2023,176490,0
2023,195000,0
2023,143750,0
2023,180000,0
2023,162000,0
2023,199000,0
2023,196760,0
2023,90000,0
2023,70000,0
2023,324000,0
2023,159000,0
2023,222000,0
2023,159000,0
2023,175000,100
2023,150000,100
2023,50000,100
2023,65000,100
2023,110000,0
2023,75000,0
2023,43000,0
2023,36000,0
2023,220000,0
2023,80000,0
2023,167500,0
2023,106500,0
2023,150000,0
2023,130000,0
2023,150000,100
2023,130000,100
2023,126500,100
2023,78000,100
2023,4950806,0
2023,185900,0
2023,129300,0
2023,250000,0
2023,222000,0
2023,145000,0
2023,120000,0
2023,150000,100
2023,120000,100
2023,204500,0
2023,142200,0
2023,297000,0
2023,138000,0
2023,147600,0
2023,106300,0
2023,247300,0
2023,139700,0
2023,83376,0
2023,65004,0
2023,131250,0
2023,128100,0
2023,116000,0
2023,90000,0
2023,174500,100
2023,113000,100
2023,56500,50
2023,36000,0
2023,227000,100
2023,185000,100
2023,230000,0
2023,160000,0
2023,185000,100
2023,150000,100
2023,138300,0
2023,110700,0
2023,185000,0
2023,79600,0
2023,208500,0
2023,165000,0
2023,100000,0
2023,75000,0
2023,185000,0
2023,150000,0
2023,45000,0
2023,36000,0
2023,137500,0
2023,81500,0
2023,130000,0
2023,80000,0
2023,230000,100
2023,196000,100
2023,202800,0
2023,104300,0
2023,216000,100
2023,184000,100
2023,212175,100
2023,156000,100
2023,184000,0
2023,123000,0
2023,111151,100
2023,66691,100
2023,190000,0
2023,138700,0
2023,95040,100
2023,59400,100
2023,197802,100
2023,156453,100
2023,308000,0
2023,144000,0
2023,172000,0
2023,140000,0
2023,73000,0
2023,59000,0
2023,185000,0
2023,150000,0
2023,154000,0
2023,103000,0
2023,180000,100
2023,122400,100
2023,80000,0
2023,70000,0
2023,120000,0
2023,90000,0
2023,227500,100
2023,147500,100
2023,150000,100
2023,50000,100
2023,60000,0
2023,45000,0
2023,220000,100
2023,180000,100
2023,331640,0
2023,267720,0
2023,190000,100
2023,130000,100
2023,160000,0
2023,130000,0
2023,150000,100
2023,50000,100
2023,172200,100
2023,131200,100
2023,250000,100
2023,100000,100
2023,178000,100
2023,165000,100
2023,202800,0
2023,104300,0
2023,155000,0
2023,120000,0
2023,280000,0
2023,200000,0
2023,184000,0
2023,123000,0
2023,202800,0
2023,104300,0
2023,60000,0
2023,55000,0
2023,290000,0
2023,173200,0
2023,235000,100
2023,204000,100
2023,300000,0
2023,222000,0
2023,160000,0
2023,136000,0
2023,206000,0
2023,134000,0
2023,155000,0
2023,105000,0
2023,287500,0
2023,212500,0
2023,190027,0
2023,152022,0
2023,18000,100
2023,130000,100
2023,100000,100
2023,250000,0
2023,125000,0
2023,131000,0
2023,88000,0
2023,80000,0
2023,50000,0
2023,198000,100
2023,132000,100
2023,125000,100
2023,115000,100
2023,184000,0
2023,123000,0
2023,145000,0
2023,130000,0
2023,170700,0
2023,113900,0
2023,184000,0
2023,123000,0
2023,280000,0
2023,200000,0
2023,185000,0
2023,81000,0
2023,220000,0
2023,80000,0
2023,185000,0
2023,123000,0
2023,80000,0
2023,75000,0
2023,150000,0
2023,130000,0
2023,53000,100
2023,48000,100
2023,300000,0
2023,60000,0
2023,150000,0
2023,125000,0
2023,150000,100
2023,130000,100
2023,57500,0
2023,54500,0
2023,190000,0
2023,170000,0
2023,125000,100
2023,115000,100
2023,130000,100
2023,101570,100
2023,150000,100
2023,115000,100
2023,184000,0
2023,123000,0
2023,194000,0
2023,175000,0
2023,185000,0
2023,160000,0
2023,185000,0
2023,50000,0
2023,80000,0
2023,70000,0
2023,254000,0
2023,200000,0
2023,130916,0
2023,120000,0
2023,160000,100
2023,130000,100
2023,218213,100
2023,178538,100
2023,222200,0
2023,136000,0
2023,316000,0
2023,202000,0
2023,222200,0
2023,136000,0
2023,189750,100
2023,119213,100
2023,162000,0
2023,130000,0
2023,170200,0
2023,83900,0
2023,202800,0
2023,104300,0
2023,250944,100
2023,205318,100
2023,155000,0
2023,125000,0
2023,135000,0
2023,114000,0
2023,218213,100
2023,178538,100
2023,240000,0
2023,163200,0
2023,258800,0
2023,199200,0
2023,215625,100
2023,159375,100
2023,155000,0
2023,125000,0
2023,170000,100
2023,100000,100
2023,234000,100
2023,208000,100
2023,203000,0
2023,133000,0
2023,272400,0
2023,140100,0
2023,282000,0
2023,208000,0
2023,93919,100
2023,51962,100
2023,211000,100
2023,185000,100
2023,118800,100
2023,75000,100
2023,159350,0
2023,130100,0
2023,262000,100
2023,245000,100
2023,190000,100
2023,150000,100
2023,205218,0
2023,136743,0
2023,185000,0
2023,94600,0
2023,160000,0
2023,107000,0
2023,264400,100
2023,176300,100
2023,160000,0
2023,107000,0
2023,275000,0
2023,175000,0
2023,76000,0
2023,50000,100
2023,40000,100
2023,80800,0
2023,53800,0
2023,150000,0
2023,125000,0
2023,210000,100
2023,180000,100
2023,210000,0
2023,155000,0
2023,169500,100
2023,138000,100
2023,226700,0
2023,133300,0
2023,278700,0
2023,159300,0
2023,180000,0
2023,120000,0
2023,125000,100
2023,115000,100
2023,297300,100
2023,198200,100
2023,204500,0
2023,138900,0
2023,110400,0
2023,68000,0
2023,260600,0
2023,170500,0
2023,63750,100
2023,46400,100
2023,214872,100
2023,186846,100
2023,95000,0
2023,70600,0
2023,149500,100
2023,127075,100
2023,162000,100
2023,111000,100
2023,280000,100
2023,182750,100
2023,212800,0
2023,124100,0
2023,196000,0
2023,142600,0
2023,185000,0
2023,79600,0
2023,193000,100
2023,110000,100
2023,245000,0
2023,185000,0
2023,154000,0
2023,103000,0
2023,80000,0
2023,70000,0
2023,250000,0
2023,225000,0
2023,90000,0
2023,80000,0
2023,50000,0
2023,40000,0
2023,205000,0
2023,167500,0
2023,202600,100
2023,168800,100
2023,164000,100
2023,130000,100
2023,240000,100
2023,220000,100
2023,168000,100
2023,130000,100
2023,185900,0
2023,129300,0
2023,297300,100
2023,198200,100
2023,190000,100
2023,156000,100
2023,205000,0
2023,152000,0
2023,196500,0
2023,97300,0
2023,260000,0
2023,192000,0
2023,216000,100
2023,184000,100
2023,192000,100
2023,164000,100
2023,227700,100
2023,154836,100
2023,160000,100
2023,140000,100
2023,168000,100
2023,130000,100
2023,285000,0
2023,190000,0
2023,405000,0
2023,270000,0
2023,214300,0
2023,108500,0
2023,145000,100
2023,115000,100
2023,130000,100
2023,113000,100
2023,194500,0
2023,110250,0
2023,295000,0
2023,177300,0
2023,45000,100
2023,36000,100
2023,136000,100
2023,104000,100
2023,222200,0
2023,136000,0
2023,192000,100
2023,164000,100
2023,220000,0
2023,187000,0
2023,353200,0
2023,249300,0
2023,85000,0
2023,79000,0
2023,214500,0
2023,132600,0
2023,131000,0
2023,130000,0
2023,153600,0
2023,106800,0
2023,220000,100
2023,163000,100
2023,168000,100
2023,130000,100
2023,107400,0
2023,101500,0
2023,80000,0
2023,70000,0
2023,75000,50
2023,300000,0
2023,100000,0
2023,175000,100
2023,135000,100
2023,164000,0
2023,130000,0
2023,300000,0
2023,211000,0
2023,276000,0
2023,184000,0
2023,115000,100
2023,110000,100
2023,139810,0
2023,95325,0
2023,167000,0
2023,150000,0
2023,144000,0
2023,96000,0
2023,140000,0
2023,125000,0
2023,145000,100
2023,116000,100
2023,161000,0
2023,116300,0
2023,140000,0
2023,125000,0
2023,175564,100
2023,144854,100
2023,225000,0
2023,166000,0
2023,190000,0
2023,150000,0
2023,225000,0
2023,166000,0
2023,151300,100
2023,126100,100
2023,190000,0
2023,152000,0
2023,202600,100
2023,168800,100
2023,190000,0
2023,150000,0
2023,180000,100
2023,125000,100
2023,113000,0
2023,90400,0
2023,204300,0
2023,139000,0
2023,282000,0
2023,208000,0
2023,185000,0
2023,124000,0
2023,240000,0
2023,157000,0
2023,212800,0
2023,111600,0
2023,183000,0
2023,147000,0
2023,169000,0
2023,91000,0
2023,210000,0
2023,160000,0
2023,70900,0
2023,49000,0
2023,193000,0
2023,128000,0
2023,168000,0
2023,130000,0
2023,154000,0
2023,103000,0
2023,93918,0
2023,51962,0
2023,180000,0
2023,160000,0
2023,140000,0
2023,140000,0
2023,275000,0
2023,243000,0
2023,215000,0
2023,160000,0
2023,174500,0
2023,113000,0
2023,125000,100
2023,80000,100
2023,145000,100
2023,115000,100
2023,260000,0
2023,160000,0
2023,202000,100
2023,140000,100
2023,130000,100
2023,250000,0
2023,140000,0
2023,45000,100
2023,40000,100
2023,204000,100
2023,127500,100
2023,145500,0
2023,108000,0
2023,206000,100
2023,175100,100
2023,122500,100
2023,82500,100
2023,110400,0
2023,68000,0
2023,190000,100
2023,160000,100
2023,95000,0
2023,75000,0
2023,136000,100
2023,104000,100
2023,130000,0
2023,105000,0
2023,154000,0
2023,103000,0
2023,217000,0
2023,192000,0
2023,170000,0
2023,100000,0
2023,90000,0
2023,60000,0
2023,350000,0
2023,168000,0
2023,234900,0
2023,113500,0
2023,385000,0
2023,245000,0
2023,255000,0
2023,255000,0
2023,170200,0
2023,83900,0
2023,170200,0
2023,83900,0
2023,202500,0
2023,177500,0
2023,308000,0
2023,144000,0
2023,130000,100
2023,101570,100
2023,300000,0
2023,150000,0
2023,222200,0
2023,136000,0
2023,145000,0
2023,130000,0
2023,155000,100
2023,130000,100
2023,240000,100
2023,180000,100
2023,170200,0
2023,83900,0
2023,210000,0
2023,165000,0
2023,300000,0
2023,150000,0
2023,300000,0
2023,150000,0
2023,212800,0
2023,111600,0
2023,213600,0
2023,103200,0
2023,230000,100
2023,153000,100
2023,308000,0
2023,190400,0
2023,204000,100
2023,127500,100
2023,250000,0
2023,125000,0
2023,385000,0
2023,310000,0
2023,120000,100
2023,88000,100
2023,158000,100
2023,108000,100
2023,385000,0
2023,310000,0
2023,247300,0
2023,139700,0
2023,240000,100
2023,180000,100
2023,130000,100
2023,101570,100
2023,210000,0
2023,165000,0
2023,170200,0
2023,83900,0
2023,222200,0
2023,136000,0
2023,169000,0
2023,91000,0
2023,135000,0
2023,110000,0
2023,105000,0
2023,80000,0
2023,300000,0
2023,33063,0
2023,150000,100
2023,130000,100
2023,128000,0
2023,81500,0
2023,306000,100
2023,204000,100
2023,185900,0
2023,129300,0
2023,204500,0
2023,142200,0
2023,70000,0
2023,18000,50
2023,300000,0
2023,50000,0
2023,270000,100
2023,200000,100
2023,204500,0
2023,142200,0
2023,75000,0
2023,55000,0
2023,188600,0
2023,111550,0
2023,230000,0
2023,160000,0
2023,247300,0
2023,139700,0
2023,360000,0
2023,240000,0
2023,129100,0
2023,111400,0
2023,135000,100
2023,110000,100
2023,214500,0
2023,132600,0
2023,120000,0
2023,100000,0
2023,242921,0
2023,170045,0
2023,225000,100
2023,175000,100
2023,180000,0
2023,162000,0
2023,175000,0
2023,90000,0
2023,156450,0
2023,119200,0
2023,245000,0
2023,185000,0
2023,214500,0
2023,132600,0
2023,154800,0
2023,76300,0
2023,178600,0
2023,88600,0
2023,248100,0
2023,145900,0
2023,93919,100
2023,51962,100
2023,207345,100
2023,180300,100
2023,200000,0
2023,140000,0
2023,205000,0
2023,167500,0
2023,140000,100
2023,110000,100
2023,228045,100
2023,198300,100
2023,150000,100
2023,140000,100
2023,100000,0
2023,75000,0
2023,45000,0
2023,36000,0
2023,100000,0
2023,75000,0
2023,72360,0
2023,37440,0
2023,140000,0
2023,100000,0
2023,125000,0
2023,120000,0
2023,127000,0
2023,99000,0
2023,130000,100
2023,120000,100
2023,194500,100
2023,132320,100
2023,135000,0
2023,90000,0
2023,223602,0
2023,143520,0
2023,180000,0
2023,140000,0
2023,180000,0
2023,162000,0
2023,99000,100
2023,68000,100
2023,120350,100
2023,74400,100
2023,185000,0
2023,123000,0
2023,140000,100
2023,90000,100
2023,214500,0
2023,132600,0
2023,154000,0
2023,103000,0
2023,90000,100
2023,80000,100
2023,140000,0
2023,100000,0
2023,170000,0
2023,100000,0
2023,115000,0
2023,105000,0
2023,296100,0
2023,144500,0
2023,220000,0
2023,187000,0
2023,118600,0
2023,96800,0
2023,100000,100
2023,45000,100
2023,142000,0
2023,128000,0
2023,99500,0
2023,53300,0
2023,210000,0
2023,165000,0
2023,172000,0
2023,125000,0
2023,250000,0
2023,190000,0
2023,245000,0
2023,245000,0
2023,234900,0
2023,68400,0
2023,155000,0
2023,139000,0
2023,142000,0
2023,128000,0
2023,172000,0
2023,125000,0
2023,128000,0
2023,81500,0
2023,167500,0
2023,106500,0
2023,150000,100
2023,100000,100
2023,139600,0
2023,85700,0
2020,100000,0
2023,143000,0
2023,95000,0
2023,145000,0
2023,130000,0
2023,330000,100
2023,188000,100
2023,238000,100
2023,156000,100
2023,145000,100
2023,106000,100
2023,140000,100
2023,100000,100
2023,297300,100
2023,198200,100
2023,269100,0
2023,131300,0
2023,220000,100
2023,150000,100
2023,60000,0
2023,50000,0
2023,252990,100
2023,162170,100
2023,260000,100
2023,235000,100
2023,204500,0
2023,142200,0
2023,190000,0
2023,145000,0
2023,212800,100
2023,111600,100
2023,175000,100
2023,130000,100
2023,194521,0
2023,176838,0
2023,200000,0
2023,170000,0
2023,191765,0
2023,134236,0
2023,238000,100
2023,156000,100
2023,198800,0
2023,90700,0
2023,154800,0
2023,76300,0
2023,130000,100
2023,115000,100
2023,110000,0
2023,70000,0
2023,39000,50
2023,300000,0
2023,200000,0
2023,155000,100
2023,135000,100
2023,115500,0
2023,73500,0
2023,179000,0
2023,109000,0
2023,180000,0
2023,140000,0
2023,221000,0
2023,180000,0
2023,222200,0
2023,136000,0
2023,275000,0
2023,170000,0
2023,233300,0
2023,155500,0
2023,222200,0
2023,136000,0
2023,193000,100
2023,110000,100
2023,306000,0
2023,180000,0
2023,212800,0
2023,115100,0
2023,238000,0
2023,176000,0
2023,117500,100
2023,86720,100
2023,167000,0
2023,150000,0
2023,90000,100
2023,70000,100
2023,212800,100
2023,111600,100
2023,306000,100
2023,204000,100
2023,135000,100
2023,110000,100
2023,165000,0
2023,116300,0
2023,200000,100
2023,175000,100
2023,185000,0
2023,79600,0
2023,180514,100
2023,108308,100
2023,200000,100
2023,150000,100
2023,208450,0
2023,151600,0
2023,324000,0
2023,159000,0
2023,155000,100
2023,135000,100
2023,223250,0
2023,156275,0
2023,220000,0
2023,160000,0
2023,168000,100
2023,130000,100
2023,245000,100
2023,185000,100
2023,164000,100
2023,130000,100
2023,67500,0
2023,46500,0
2023,270000,100
2023,232200,100
2023,40000,100
2023,105000,0
2023,78000,0
2023,115500,0
2023,73500,0
2023,370000,0
2023,220000,0
2023,155000,0
2023,130000,0
2023,178200,100
2023,115000,100
2023,250000,0
2023,125000,0
2023,204000,0
2023,150000,0
2023,110000,100
2023,95000,100
2023,143000,0
2023,95000,0
2023,250000,0
2023,125000,0
2023,280000,0
2023,240000,0
2023,110400,0
2023,68000,0
2023,216000,100
2023,184000,100
2023,192000,100
